zone_id,lat_grid,lon_grid,total_locations,avg_location_score,rescaled_score,restaurant_count,business_count,bus_stop_count,divvy_station_count,population_total_cell,zone_class_mode,geom,geojson,centroid
455,41.92,-87.64,105,41,68,66,19,15,5,6061180,B3-2,"POLYGON((-87.64 41.92, -87.63 41.92, -87.63 41.93, -87.64 41.93, -87.64 41.92))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.64, 41.92], [-87.63, 41.92], [-87.63, 41.93], [-87.64, 41.93], [-87.64, 41.92] ] ] } ",POINT(-87.6349999999793 41.924999977855)
566,41.98,-87.77,53,26,42,33,7,11,2,2117618,B3-1,"POLYGON((-87.77 41.98, -87.76 41.98, -87.76 41.99, -87.77 41.99, -87.77 41.98))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.77, 41.98], [-87.76, 41.98], [-87.76, 41.99], [-87.77, 41.99], [-87.77, 41.98] ] ] } ",POINT(-87.7650000000361 41.984999977598)
628,42.02,-87.67,81,36,60,40,29,9,3,3381640,B3-3,"POLYGON((-87.67 42.02, -87.66 42.02, -87.66 42.03, -87.67 42.03, -87.67 42.02))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.67, 42.02], [-87.66, 42.02], [-87.66, 42.03], [-87.67, 42.03], [-87.67, 42.02] ] ] } ",POINT(-87.6649999999807 42.0249999773844)
13,41.66,-87.6,13,25,40,1,6,5,1,171462,RS-3,"POLYGON((-87.6 41.66, -87.59 41.66, -87.59 41.67, -87.6 41.67, -87.6 41.66))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.6, 41.66], [-87.59, 41.66], [-87.59, 41.67], [-87.6, 41.67], [-87.6, 41.66] ] ] } ",POINT(-87.595000000021 41.6649999789144)
25,41.68,-87.73,1,26,42,0,1,0,0,28804,RS-2,"POLYGON((-87.73 41.68, -87.72 41.68, -87.72 41.69, -87.73 41.69, -87.73 41.68))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.73, 41.68], [-87.72, 41.68], [-87.72, 41.69], [-87.73, 41.69], [-87.73, 41.68] ] ] } ",POINT(-87.7250000000149 41.6849999788297)
54,41.7,-87.68,19,28,46,14,4,0,1,897660,B1-1,"POLYGON((-87.68 41.7, -87.67 41.7, -87.67 41.71, -87.68 41.71, -87.68 41.7))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.68, 41.7], [-87.67, 41.7], [-87.67, 41.71], [-87.68, 41.71], [-87.68, 41.7] ] ] } ",POINT(-87.675 41.7049999788156)
63,41.7,-87.57,1,37,61,0,1,0,0,82534,M1-1,"POLYGON((-87.57 41.7, -87.56 41.7, -87.56 41.71, -87.57 41.71, -87.57 41.7))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.57, 41.7], [-87.56, 41.7], [-87.56, 41.71], [-87.57, 41.71], [-87.57, 41.7] ] ] } ",POINT(-87.565000000017 41.7049999788176)
75,41.71,-87.64,51,27,44,21,19,10,1,2584690,B3-1,"POLYGON((-87.64 41.71, -87.63 41.71, -87.63 41.72, -87.64 41.72, -87.64 41.71))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.64, 41.71], [-87.63, 41.71], [-87.63, 41.72], [-87.64, 41.72], [-87.64, 41.71] ] ] } ",POINT(-87.6349999999723 41.7149999786749)
124,41.74,-87.67,47,26,42,18,15,11,3,2247168,B3-1,"POLYGON((-87.67 41.74, -87.66 41.74, -87.66 41.75, -87.67 41.75, -87.67 41.74))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.67, 41.74], [-87.66, 41.74], [-87.66, 41.75], [-87.67, 41.75], [-87.67, 41.74] ] ] } ",POINT(-87.6650000000077 41.7449999785984)
181,41.77,-87.74,15,27,44,12,2,0,1,1035370,B1-1,"POLYGON((-87.74 41.77, -87.73 41.77, -87.73 41.78, -87.74 41.78, -87.74 41.77))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.74, 41.77], [-87.73, 41.77], [-87.73, 41.78], [-87.74, 41.78], [-87.74, 41.77] ] ] } ",POINT(-87.7350000000267 41.7749999784922)
382,41.88,-87.64,307,53,72,219,34,35,19,1920977,PD 264,"POLYGON((-87.64 41.88, -87.63 41.88, -87.63 41.89, -87.64 41.89, -87.64 41.88))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.64, 41.88], [-87.63, 41.88], [-87.63, 41.89], [-87.64, 41.89], [-87.64, 41.88] ] ] } ",POINT(-87.6350000000139 41.884999978039)
392,41.89,-87.7,21,30,49,4,7,8,2,377421,M1-2,"POLYGON((-87.7 41.89, -87.69 41.89, -87.69 41.9, -87.7 41.9, -87.7 41.89))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.7, 41.89], [-87.69, 41.89], [-87.69, 41.9], [-87.7, 41.9], [-87.7, 41.89] ] ] } ",POINT(-87.6950000000039 41.8949999779718)
460,41.93,-87.78,32,27,44,17,4,9,2,1886335,B3-1,"POLYGON((-87.78 41.93, -87.77 41.93, -87.77 41.94, -87.78 41.94, -87.78 41.93))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.78, 41.93], [-87.77, 41.93], [-87.77, 41.94], [-87.78, 41.94], [-87.78, 41.93] ] ] } ",POINT(-87.7750000000078 41.9349999777564)
511,41.95,-87.7,54,36,60,31,11,9,3,3964590,B3-1,"POLYGON((-87.7 41.95, -87.69 41.95, -87.69 41.96, -87.7 41.96, -87.7 41.95))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.7, 41.95], [-87.69, 41.95], [-87.69, 41.96], [-87.7, 41.96], [-87.7, 41.95] ] ] } ",POINT(-87.6949999999903 41.9549999776735)
587,41.99,-87.77,9,22,39,4,0,5,0,111948,POS-1,"POLYGON((-87.77 41.99, -87.76 41.99, -87.76 42, -87.77 42, -87.77 41.99))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.77, 41.99], [-87.76, 41.99], [-87.76, 42], [-87.77, 42], [-87.77, 41.99] ] ] } ",POINT(-87.7650000000215 41.9949999774884)
603,42,-87.77,19,26,42,4,1,13,1,139935,RS-1,"POLYGON((-87.77 42, -87.76 42, -87.76 42.01, -87.77 42.01, -87.77 42))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.77, 42], [-87.76, 42], [-87.76, 42.01], [-87.77, 42.01], [-87.77, 42] ] ] } ",POINT(-87.7650000000094 42.0049999775406)
28,41.68,-87.66,37,24,39,13,9,14,1,1097140,PD 770,"POLYGON((-87.66 41.68, -87.65 41.68, -87.65 41.69, -87.66 41.69, -87.66 41.68))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.66, 41.68], [-87.65, 41.68], [-87.65, 41.69], [-87.66, 41.69], [-87.66, 41.68] ] ] } ",POINT(-87.6549999999988 41.6849999788385)
45,41.69,-87.62,68,28,46,26,25,14,3,3402924,B3-2,"POLYGON((-87.62 41.69, -87.61 41.69, -87.61 41.7, -87.62 41.7, -87.62 41.69))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.62, 41.69], [-87.61, 41.69], [-87.61, 41.7], [-87.62, 41.7], [-87.62, 41.69] ] ] } ",POINT(-87.6150000000004 41.6949999787803)
78,41.71,-87.61,36,24,39,11,11,13,1,1467928,B3-1,"POLYGON((-87.61 41.71, -87.6 41.71, -87.6 41.72, -87.61 41.72, -87.61 41.71))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.61, 41.71], [-87.6, 41.71], [-87.6, 41.72], [-87.61, 41.72], [-87.61, 41.71] ] ] } ",POINT(-87.605000000036 41.7149999786782)
98,41.72,-87.56,11,24,39,0,3,6,2,247602,RS-3,"POLYGON((-87.56 41.72, -87.55 41.72, -87.55 41.73, -87.56 41.73, -87.56 41.72))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.56, 41.72], [-87.55, 41.72], [-87.55, 41.73], [-87.56, 41.73], [-87.56, 41.72] ] ] } ",POINT(-87.5550000000255 41.7249999787229)
134,41.74,-87.57,21,26,42,1,8,10,2,742806,C1-2,"POLYGON((-87.57 41.74, -87.56 41.74, -87.56 41.75, -87.57 41.75, -87.57 41.74))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.57, 41.74], [-87.56, 41.74], [-87.56, 41.75], [-87.57, 41.75], [-87.57, 41.74] ] ] } ",POINT(-87.5650000000074 41.7449999785904)
274,41.81,-87.68,37,28,46,18,10,7,2,1751404,PD 463,"POLYGON((-87.68 41.81, -87.67 41.81, -87.67 41.82, -87.68 41.82, -87.68 41.81))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.68, 41.81], [-87.67, 41.81], [-87.67, 41.82], [-87.68, 41.82], [-87.68, 41.81] ] ] } ",POINT(-87.6749999999904 41.814999978271)
282,41.81,-87.6,27,31,51,11,9,5,2,697736,C1-2,"POLYGON((-87.6 41.81, -87.59 41.81, -87.59 41.82, -87.6 41.82, -87.6 41.81))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.6, 41.81], [-87.59, 41.81], [-87.59, 41.82], [-87.6, 41.82], [-87.6, 41.81] ] ] } ",POINT(-87.5949999999765 41.8149999782667)
286,41.82,-87.71,8,27,44,1,2,5,0,273117,RS-3,"POLYGON((-87.71 41.82, -87.7 41.82, -87.7 41.83, -87.71 41.83, -87.71 41.82))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.71, 41.82], [-87.7, 41.82], [-87.7, 41.83], [-87.71, 41.83], [-87.71, 41.82] ] ] } ",POINT(-87.7049999999903 41.8249999782227)
287,41.82,-87.7,84,30,49,41,27,13,3,6190652,B3-2,"POLYGON((-87.7 41.82, -87.69 41.82, -87.69 41.83, -87.7 41.83, -87.7 41.82))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.7, 41.82], [-87.69, 41.82], [-87.69, 41.83], [-87.7, 41.83], [-87.7, 41.82] ] ] } ",POINT(-87.6949999999904 41.8249999782072)
296,41.82,-87.61,51,32,53,19,17,13,2,1150992,B1-1,"POLYGON((-87.61 41.82, -87.6 41.82, -87.6 41.83, -87.61 41.83, -87.61 41.82))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.61, 41.82], [-87.6, 41.82], [-87.6, 41.83], [-87.61, 41.83], [-87.61, 41.82] ] ] } ",POINT(-87.6050000000175 41.8249999782238)
307,41.83,-87.63,36,30,49,11,3,18,4,790620,PD 1,"POLYGON((-87.63 41.83, -87.62 41.83, -87.62 41.84, -87.63 41.84, -87.63 41.83))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.63, 41.83], [-87.62, 41.83], [-87.62, 41.84], [-87.63, 41.84], [-87.63, 41.83] ] ] } ",POINT(-87.6249999999937 41.8349999782615)
328,41.85,-87.7,87,32,53,52,24,8,3,6412472,B3-2,"POLYGON((-87.7 41.85, -87.69 41.85, -87.69 41.86, -87.7 41.86, -87.7 41.85))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.7, 41.85], [-87.69, 41.85], [-87.69, 41.86], [-87.7, 41.86], [-87.7, 41.85] ] ] } ",POINT(-87.6949999999764 41.854999978183)
430,41.91,-87.7,39,37,61,12,14,11,2,2205802,B3-1,"POLYGON((-87.7 41.91, -87.69 41.91, -87.69 41.92, -87.7 41.92, -87.7 41.91))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.7, 41.91], [-87.69, 41.91], [-87.69, 41.92], [-87.7, 41.92], [-87.7, 41.91] ] ] } ",POINT(-87.6949999999922 41.914999977882)
443,41.92,-87.76,52,30,49,24,16,10,2,3620680,B3-1,"POLYGON((-87.76 41.92, -87.75 41.92, -87.75 41.93, -87.76 41.93, -87.76 41.92))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.76, 41.92], [-87.75, 41.92], [-87.75, 41.93], [-87.76, 41.93], [-87.76, 41.92] ] ] } ",POINT(-87.7550000000094 41.9249999778435)
456,41.92,-87.63,14,42,70,8,1,4,1,641772,B3-5,"POLYGON((-87.63 41.92, -87.62 41.92, -87.62 41.93, -87.63 41.93, -87.63 41.92))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.63, 41.92], [-87.62, 41.92], [-87.62, 41.93], [-87.63, 41.93], [-87.63, 41.92] ] ] } ",POINT(-87.6249999999874 41.9249999778363)
488,41.94,-87.72,65,38,63,36,16,11,2,4908540,C1-2,"POLYGON((-87.72 41.94, -87.71 41.94, -87.71 41.95, -87.72 41.95, -87.72 41.94))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.72, 41.94], [-87.71, 41.94], [-87.71, 41.95], [-87.72, 41.95], [-87.72, 41.94] ] ] } ",POINT(-87.7150000000234 41.9449999778031)
515,41.95,-87.66,190,40,67,148,19,15,8,9286065,B3-2,"POLYGON((-87.66 41.95, -87.65 41.95, -87.65 41.96, -87.66 41.96, -87.66 41.95))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.66, 41.95], [-87.65, 41.95], [-87.65, 41.96], [-87.66, 41.96], [-87.66, 41.95] ] ] } ",POINT(-87.6549999999978 41.9549999776806)
544,41.97,-87.77,41,28,46,19,7,14,1,1490944,B1-1,"POLYGON((-87.77 41.97, -87.76 41.97, -87.76 41.98, -87.77 41.98, -87.77 41.97))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.77, 41.97], [-87.76, 41.97], [-87.76, 41.98], [-87.77, 41.98], [-87.77, 41.97] ] ] } ",POINT(-87.7650000000178 41.9749999776333)
547,41.97,-87.74,55,28,46,33,17,4,1,2809856,B3-1,"POLYGON((-87.74 41.97, -87.73 41.97, -87.73 41.98, -87.74 41.98, -87.74 41.97))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.74, 41.97], [-87.73, 41.97], [-87.73, 41.98], [-87.74, 41.98], [-87.74, 41.97] ] ] } ",POINT(-87.7349999999924 41.9749999776404)
83,41.71,-87.55,10,22,39,3,1,5,1,330136,RS-2,"POLYGON((-87.55 41.71, -87.54 41.71, -87.54 41.72, -87.55 41.72, -87.55 41.71))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.55, 41.71], [-87.54, 41.71], [-87.54, 41.72], [-87.55, 41.72], [-87.55, 41.71] ] ] } ",POINT(-87.5449999999822 41.714999978675)
191,41.77,-87.64,61,28,46,25,24,10,2,1423058,B1-2,"POLYGON((-87.64 41.77, -87.63 41.77, -87.63 41.78, -87.64 41.78, -87.64 41.77))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.64, 41.77], [-87.63, 41.77], [-87.63, 41.78], [-87.64, 41.78], [-87.64, 41.77] ] ] } ",POINT(-87.6350000000072 41.7749999785027)
221,41.78,-87.59,34,28,46,6,8,17,3,664356,PD 444,"POLYGON((-87.59 41.78, -87.58 41.78, -87.58 41.79, -87.59 41.79, -87.59 41.78))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.59, 41.78], [-87.58, 41.78], [-87.58, 41.79], [-87.59, 41.79], [-87.59, 41.78] ] ] } ",POINT(-87.5849999999863 41.7849999783959)
508,41.95,-87.73,62,32,53,36,9,15,2,3359639,B3-1,"POLYGON((-87.73 41.95, -87.72 41.95, -87.72 41.96, -87.73 41.96, -87.73 41.95))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.73, 41.95], [-87.72, 41.95], [-87.72, 41.96], [-87.73, 41.96], [-87.73, 41.95] ] ] } ",POINT(-87.7249999999669 41.9549999776768)
551,41.97,-87.7,42,35,58,23,12,3,4,2773505,B1-2,"POLYGON((-87.7 41.97, -87.69 41.97, -87.69 41.98, -87.7 41.98, -87.7 41.97))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.7, 41.97], [-87.69, 41.97], [-87.69, 41.98], [-87.7, 41.98], [-87.7, 41.97] ] ] } ",POINT(-87.6950000000048 41.9749999776489)
574,41.98,-87.69,76,38,63,46,13,16,1,4446287,B3-2,"POLYGON((-87.69 41.98, -87.68 41.98, -87.68 41.99, -87.69 41.99, -87.69 41.98))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.69, 41.98], [-87.68, 41.98], [-87.68, 41.99], [-87.69, 41.99], [-87.69, 41.98] ] ] } ",POINT(-87.6850000000371 41.9849999775925)
583,41.99,-87.81,15,28,46,2,5,8,0,206703,RS-2,"POLYGON((-87.81 41.99, -87.8 41.99, -87.8 42, -87.81 42, -87.81 41.99))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.81, 41.99], [-87.8, 41.99], [-87.8, 42], [-87.81, 42], [-87.81, 41.99] ] ] } ",POINT(-87.8049999999633 41.9949999775022)
10,41.66,-87.63,2,21,39,1,0,0,1,66724,B3-1,"POLYGON((-87.63 41.66, -87.62 41.66, -87.62 41.67, -87.63 41.67, -87.63 41.66))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.63, 41.66], [-87.62, 41.66], [-87.62, 41.67], [-87.63, 41.67], [-87.63, 41.66] ] ] } ",POINT(-87.624999999974 41.6649999789196)
20,41.67,-87.64,16,28,46,5,6,3,2,733964,C1-1,"POLYGON((-87.64 41.67, -87.63 41.67, -87.63 41.68, -87.64 41.68, -87.64 41.67))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.64, 41.67], [-87.63, 41.67], [-87.63, 41.68], [-87.64, 41.68], [-87.64, 41.67] ] ] } ",POINT(-87.6349999999703 41.6749999788395)
173,41.76,-87.59,47,28,46,16,18,12,1,1778092,C2-2,"POLYGON((-87.59 41.76, -87.58 41.76, -87.58 41.77, -87.59 41.77, -87.59 41.76))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.59, 41.76], [-87.58, 41.76], [-87.58, 41.77], [-87.59, 41.77], [-87.59, 41.76] ] ] } ",POINT(-87.5849999999792 41.7649999785058)
319,41.84,-87.65,71,34,56,42,13,13,3,4207829,B1-2,"POLYGON((-87.65 41.84, -87.64 41.84, -87.64 41.85, -87.65 41.85, -87.65 41.84))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.65, 41.84], [-87.64, 41.84], [-87.64, 41.85], [-87.65, 41.85], [-87.65, 41.84] ] ] } ",POINT(-87.6450000000401 41.8449999781731)
330,41.85,-87.68,109,36,60,60,33,14,2,7366065,B3-2,"POLYGON((-87.68 41.85, -87.67 41.85, -87.67 41.86, -87.68 41.86, -87.68 41.85))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.68, 41.85], [-87.67, 41.85], [-87.67, 41.86], [-87.68, 41.86], [-87.68, 41.85] ] ] } ",POINT(-87.6749999999647 41.8549999781857)
379,41.88,-87.67,63,38,63,28,16,17,2,1420004,B3-3,"POLYGON((-87.67 41.88, -87.66 41.88, -87.66 41.89, -87.67 41.89, -87.67 41.88))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.67, 41.88], [-87.66, 41.88], [-87.66, 41.89], [-87.67, 41.89], [-87.67, 41.88] ] ] } ",POINT(-87.6650000000094 41.8849999780335)
426,41.91,-87.74,22,28,46,8,4,9,1,1031606,PMD 9,"POLYGON((-87.74 41.91, -87.73 41.91, -87.73 41.92, -87.74 41.92, -87.74 41.91))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.74, 41.91], [-87.73, 41.91], [-87.73, 41.92], [-87.74, 41.92], [-87.74, 41.91] ] ] } ",POINT(-87.7349999999957 41.9149999778704)
464,41.93,-87.74,50,31,51,28,13,6,3,3691703,C1-1,"POLYGON((-87.74 41.93, -87.73 41.93, -87.73 41.94, -87.74 41.94, -87.74 41.93))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.74, 41.93], [-87.73, 41.93], [-87.73, 41.94], [-87.74, 41.94], [-87.74, 41.93] ] ] } ",POINT(-87.7350000000109 41.9349999777731)
495,41.94,-87.65,227,43,72,172,31,16,8,14150504,B3-2,"POLYGON((-87.65 41.94, -87.64 41.94, -87.64 41.95, -87.65 41.95, -87.65 41.94))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.65, 41.94], [-87.64, 41.94], [-87.64, 41.95], [-87.65, 41.95], [-87.65, 41.94] ] ] } ",POINT(-87.64500000003 41.9449999778222)
512,41.95,-87.69,77,34,56,44,15,14,4,5569305,B3-3,"POLYGON((-87.69 41.95, -87.68 41.95, -87.68 41.96, -87.69 41.96, -87.69 41.95))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.69, 41.95], [-87.68, 41.95], [-87.68, 41.96], [-87.69, 41.96], [-87.69, 41.95] ] ] } ",POINT(-87.6849999999938 41.9549999776726)
548,41.97,-87.73,77,29,47,42,24,9,2,4178886,B1-2,"POLYGON((-87.73 41.97, -87.72 41.97, -87.72 41.98, -87.73 41.98, -87.73 41.97))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.73, 41.97], [-87.72, 41.97], [-87.72, 41.98], [-87.73, 41.98], [-87.73, 41.97] ] ] } ",POINT(-87.725000000026 41.9749999776373)
562,41.98,-87.81,30,28,46,18,4,8,0,610638,B3-1,"POLYGON((-87.81 41.98, -87.8 41.98, -87.8 41.99, -87.81 41.99, -87.81 41.98))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.81, 41.98], [-87.8, 41.98], [-87.8, 41.99], [-87.81, 41.99], [-87.81, 41.98] ] ] } ",POINT(-87.8049999999884 41.984999977587)
618,42.01,-87.71,10,27,44,3,2,4,1,238660,B1-1,"POLYGON((-87.71 42.01, -87.7 42.01, -87.7 42.02, -87.71 42.02, -87.71 42.01))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.71, 42.01], [-87.7, 42.01], [-87.7, 42.02], [-87.71, 42.02], [-87.71, 42.01] ] ] } ",POINT(-87.7050000000031 42.0149999774903)
70,41.71,-87.69,6,29,47,0,1,5,0,28804,RS-2,"POLYGON((-87.69 41.71, -87.68 41.71, -87.68 41.72, -87.69 41.72, -87.69 41.71))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.69, 41.71], [-87.68, 41.71], [-87.68, 41.72], [-87.69, 41.72], [-87.69, 41.71] ] ] } ",POINT(-87.6849999999905 41.7149999786643)
120,41.74,-87.71,11,30,49,6,4,0,1,439070,M2-1,"POLYGON((-87.71 41.74, -87.7 41.74, -87.7 41.75, -87.71 41.75, -87.71 41.74))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.71, 41.74], [-87.7, 41.74], [-87.7, 41.75], [-87.71, 41.75], [-87.71, 41.74] ] ] } ",POINT(-87.7049999999842 41.7449999785932)
205,41.78,-87.75,6,28,46,1,1,4,0,117594,PD 610,"POLYGON((-87.75 41.78, -87.74 41.78, -87.74 41.79, -87.75 41.79, -87.75 41.78))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.75, 41.78], [-87.74, 41.78], [-87.74, 41.79], [-87.75, 41.79], [-87.75, 41.78] ] ] } ",POINT(-87.7450000000255 41.7849999783989)
216,41.78,-87.64,42,31,51,14,15,12,1,813176,PD 74,"POLYGON((-87.64 41.78, -87.63 41.78, -87.63 41.79, -87.64 41.79, -87.64 41.78))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.64, 41.78], [-87.63, 41.78], [-87.63, 41.79], [-87.64, 41.79], [-87.64, 41.78] ] ] } ",POINT(-87.6350000000105 41.7849999783948)
240,41.79,-87.63,56,26,42,13,11,30,2,928550,B3-2,"POLYGON((-87.63 41.79, -87.62 41.79, -87.62 41.8, -87.63 41.8, -87.63 41.79))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.63, 41.79], [-87.62, 41.79], [-87.62, 41.8], [-87.63, 41.8], [-87.63, 41.79] ] ] } ",POINT(-87.6249999999988 41.794999978392)
342,41.86,-87.7,23,32,53,4,6,10,3,846242,RM-5,"POLYGON((-87.7 41.86, -87.69 41.86, -87.69 41.87, -87.7 41.87, -87.7 41.86))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.7, 41.86], [-87.69, 41.86], [-87.69, 41.87], [-87.7, 41.87], [-87.7, 41.86] ] ] } ",POINT(-87.6949999999774 41.8649999780524)
386,41.89,-87.76,71,27,44,28,28,12,3,3028510,B3-1,"POLYGON((-87.76 41.89, -87.75 41.89, -87.75 41.9, -87.76 41.9, -87.76 41.89))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.76, 41.89], [-87.75, 41.89], [-87.75, 41.9], [-87.76, 41.9], [-87.76, 41.89] ] ] } ",POINT(-87.7549999999882 41.8949999779623)
387,41.89,-87.75,59,27,44,27,23,8,1,2587178,B3-1,"POLYGON((-87.75 41.89, -87.74 41.89, -87.74 41.9, -87.75 41.9, -87.75 41.89))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.75, 41.89], [-87.74, 41.89], [-87.74, 41.9], [-87.75, 41.9], [-87.75, 41.89] ] ] } ",POINT(-87.7450000000234 41.8949999779678)
423,41.91,-87.77,39,26,42,15,12,9,3,2362062,B3-1,"POLYGON((-87.77 41.91, -87.76 41.91, -87.76 41.92, -87.77 41.92, -87.77 41.91))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.77, 41.91], [-87.76, 41.91], [-87.76, 41.92], [-87.77, 41.92], [-87.77, 41.91] ] ] } ",POINT(-87.7649999999935 41.9149999778892)
470,41.93,-87.68,34,34,56,16,8,8,2,2030554,C3-3,"POLYGON((-87.68 41.93, -87.67 41.93, -87.67 41.94, -87.68 41.94, -87.68 41.93))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.68, 41.93], [-87.67, 41.93], [-87.67, 41.94], [-87.68, 41.94], [-87.68, 41.93] ] ] } ",POINT(-87.674999999976 41.9349999777507)
484,41.94,-87.76,40,31,51,26,9,4,1,2485805,B3-1,"POLYGON((-87.76 41.94, -87.75 41.94, -87.75 41.95, -87.76 41.95, -87.76 41.94))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.76, 41.94], [-87.75, 41.94], [-87.75, 41.95], [-87.76, 41.95], [-87.76, 41.94] ] ] } ",POINT(-87.755000000008 41.9449999778135)
3,41.65,-87.62,4,23,39,2,1,0,1,85731,B3-1,"POLYGON((-87.62 41.65, -87.61 41.65, -87.61 41.66, -87.62 41.66, -87.62 41.65))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.62, 41.65], [-87.61, 41.65], [-87.61, 41.66], [-87.62, 41.66], [-87.62, 41.65] ] ] } ",POINT(-87.6150000000119 41.6549999789379)
7,41.65,-87.55,28,24,39,15,8,4,1,296033,B3-1,"POLYGON((-87.55 41.65, -87.54 41.65, -87.54 41.66, -87.55 41.66, -87.55 41.65))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.55, 41.65], [-87.54, 41.65], [-87.54, 41.66], [-87.55, 41.66], [-87.55, 41.65] ] ] } ",POINT(-87.5449999999886 41.654999978939)
110,41.73,-87.6,29,26,42,7,12,9,1,1163902,B3-2,"POLYGON((-87.6 41.73, -87.59 41.73, -87.59 41.74, -87.6 41.74, -87.6 41.73))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.6, 41.73], [-87.59, 41.73], [-87.59, 41.74], [-87.6, 41.74], [-87.6, 41.73] ] ] } ",POINT(-87.5950000000116 41.7349999785745)
121,41.74,-87.7,47,30,49,23,13,9,2,1580652,B3-1,"POLYGON((-87.7 41.74, -87.69 41.74, -87.69 41.75, -87.7 41.75, -87.7 41.74))","{ ""type"": ""Polygon"", ""coordinates"": [ [ [-87.7, 41.74], [-87.69, 41.74], [-87.69, 41.75], [-87.7, 41.75], [-87.7, 41.74] ] ] } ",POINT(-87.6950000000071 41.7449999785916)
